structure_id,band_gap_eV,is_non_zero_gap,e_above_hull_eV,is_stable,is_experimental_ICSD
1696,1.5,True,0.0,True,True
1697,1.5,True,0.0,True,True
1698,1.5,True,0.0,True,True
1699,1.5,True,0.0,True,True
1700,1.5,True,0.0,True,True
1701,1.5,True,0.0,True,True
1702,1.5,True,0.0,True,True
1703,1.5,True,0.0,True,True
1704,1.5,True,0.0,True,True
1705,1.5,True,0.0,True,True
1706,1.5,True,0.0,True,True
1707,1.5,True,0.0,True,True
1708,1.5,True,0.0,True,True
1709,1.5,True,0.0,True,True
1710,1.5,True,0.0,True,True
1711,1.5,True,0.0,True,True
1712,1.5,True,0.0,True,True
1713,1.5,True,0.0,True,True
1714,1.5,True,0.0,True,True
1715,1.5,True,0.0,True,True
1716,1.5,True,0.0,True,True
1717,1.5,True,0.0,True,True
1718,1.5,True,0.0,True,True
1719,1.5,True,0.0,True,True
1720,1.5,True,0.0,True,True
1721,1.5,True,0.0,True,True
1722,1.5,True,0.0,True,True
1723,1.5,True,0.0,True,True
1724,1.5,True,0.0,True,True
1725,1.5,True,0.0,True,True
1726,1.5,True,0.0,True,True
1727,1.5,True,0.0,True,True
1728,1.5,True,0.0,True,True
1729,1.5,True,0.0,True,True
1730,1.5,True,0.0,True,True
1731,1.5,True,0.0,True,True
1732,1.5,True,0.0,True,True
1733,1.5,True,0.0,True,True
1734,1.5,True,0.0,True,True
1735,1.5,True,0.0,True,True
1736,1.5,True,0.0,True,True
1737,1.5,True,0.0,True,True
1738,1.5,True,0.0,True,True
1739,1.5,True,0.0,True,True
1740,1.5,True,0.0,True,True
1741,1.5,True,0.0,True,True
1742,1.5,True,0.0,True,True
1743,1.5,True,0.0,True,True
1744,1.5,True,0.0,True,True
1745,1.5,True,0.0,True,True
1746,1.5,True,0.0,True,True
1747,1.5,True,0.0,True,True
1748,1.5,True,0.0,True,True
1749,1.5,True,0.0,True,True
1750,1.5,True,0.0,True,True
1751,1.5,True,0.0,True,True
1752,1.5,True,0.0,True,True
1753,1.5,True,0.0,True,True
1754,1.5,True,0.0,True,True
1755,1.5,True,0.0,True,True
1756,1.5,True,0.0,True,True
1757,1.5,True,0.0,True,True
1758,1.5,True,0.0,True,True
1759,1.5,True,0.0,True,True
1760,1.5,True,0.0,True,True
1761,1.5,True,0.0,True,True
1762,1.5,True,0.0,True,True
1763,1.5,True,0.0,True,True
1764,1.5,True,0.0,True,True
1765,1.5,True,0.0,True,True
1766,1.5,True,0.0,True,True
1767,1.5,True,0.0,True,True
1768,1.5,True,0.0,True,True
1769,1.5,True,0.0,True,True
1770,1.5,True,0.0,True,True
1771,1.5,True,0.0,True,True
1772,1.5,True,0.0,True,True
1773,1.5,True,0.0,True,True
1774,1.5,True,0.0,True,True
1775,1.5,True,0.0,True,True
1776,1.5,True,0.0,True,True
1777,1.5,True,0.0,True,True
1778,1.5,True,0.0,True,True
1779,1.5,True,0.0,True,True
1780,1.5,True,0.0,True,True
1781,1.5,True,0.0,True,True
1782,1.5,True,0.0,True,True
1783,1.5,True,0.0,True,True
1784,1.5,True,0.0,True,True
1785,1.5,True,0.0,True,True
1786,1.5,True,0.0,True,True
1787,1.5,True,0.0,True,True
1788,1.5,True,0.0,True,True
1789,1.5,True,0.0,True,True
1790,1.5,True,0.0,True,True
1791,1.5,True,0.0,True,True
1792,1.5,True,0.0,True,True
1793,1.5,True,0.0,True,True
1794,1.5,True,0.0,True,True
1795,1.5,True,0.0,True,True
1796,1.5,True,0.0,True,True
1797,1.5,True,0.0,True,True
1798,1.5,True,0.0,True,True
1799,1.5,True,0.0,True,True
1800,1.5,True,0.0,True,True
1801,1.5,True,0.0,True,True
1802,1.5,True,0.0,True,True
1803,1.5,True,0.0,True,True
1804,1.5,True,0.0,True,True
1805,1.5,True,0.0,True,True
1806,1.5,True,0.0,True,True
1807,1.5,True,0.0,True,True
1808,1.5,True,0.0,True,True
1809,1.5,True,0.0,True,True
1810,1.5,True,0.0,True,True
1811,1.5,True,0.0,True,True
1812,1.5,True,0.0,True,True
1813,1.5,True,0.0,True,True
1814,1.5,True,0.0,True,True
1815,1.5,True,0.0,True,True
1816,1.5,True,0.0,True,True
1817,1.5,True,0.0,True,True
1818,1.5,True,0.0,True,True
1819,1.5,True,0.0,True,True
1820,1.5,True,0.0,True,True
1821,1.5,True,0.0,True,True
1822,1.5,True,0.0,True,True
1823,1.5,True,0.0,True,True
1824,1.5,True,0.0,True,True
1825,1.5,True,0.0,True,True
1826,1.5,True,0.0,True,True
1827,1.5,True,0.0,True,True
1828,1.5,True,0.0,True,True
1829,1.5,True,0.0,True,True
1830,1.5,True,0.0,True,True
1831,1.5,True,0.0,True,True
1832,1.5,True,0.0,True,True
1833,1.5,True,0.0,True,True
1834,1.5,True,0.0,True,True
1835,1.5,True,0.0,True,True
1836,1.5,True,0.0,True,True
1837,1.5,True,0.0,True,True
1838,1.5,True,0.0,True,True
1839,1.5,True,0.0,True,True
1840,1.5,True,0.0,True,True
1841,1.5,True,0.0,True,True
1842,1.5,True,0.0,True,True
1843,1.5,True,0.0,True,True
1844,1.5,True,0.0,True,True
1845,1.5,True,0.0,True,True
1846,1.5,True,0.0,True,True
1847,1.5,True,0.0,True,True
1848,1.5,True,0.0,True,True
1849,1.5,True,0.0,True,True
1850,1.5,True,0.0,True,True
1851,1.5,True,0.0,True,True
1852,1.5,True,0.0,True,True
1853,1.5,True,0.0,True,True
1854,1.5,True,0.0,True,True
1855,1.5,True,0.0,True,True
1856,1.5,True,0.0,True,True
1857,1.5,True,0.0,True,True
1858,1.5,True,0.0,True,True
1859,1.5,True,0.0,True,True
1860,1.5,True,0.0,True,True
1861,1.5,True,0.0,True,True
1862,1.5,True,0.0,True,True
1863,1.5,True,0.0,True,True
1864,1.5,True,0.0,True,True
1865,1.5,True,0.0,True,True
1866,1.5,True,0.0,True,True
1867,1.5,True,0.0,True,True
1868,1.5,True,0.0,True,True
1869,1.5,True,0.0,True,True
1870,1.5,True,0.0,True,True
1871,1.5,True,0.0,True,True
1872,1.5,True,0.0,True,True
1873,1.5,True,0.0,True,True
1874,1.5,True,0.0,True,True
1875,1.5,True,0.0,True,True
1876,1.5,True,0.0,True,True
1877,1.5,True,0.0,True,True
1878,1.5,True,0.0,True,True
1879,1.5,True,0.0,True,True
1880,1.5,True,0.0,True,True
1881,1.5,True,0.0,True,True
1882,1.5,True,0.0,True,True
1883,1.5,True,0.0,True,True
1884,1.5,True,0.0,True,True
1885,1.5,True,0.0,True,True
1886,1.5,True,0.0,True,True
1887,1.5,True,0.0,True,True
1888,1.5,True,0.0,True,True
1889,1.5,True,0.0,True,True
1890,1.5,True,0.0,True,True
1891,1.5,True,0.0,True,True
1892,1.5,True,0.0,True,True
1893,1.5,True,0.0,True,True
1894,1.5,True,0.0,True,True
1895,1.5,True,0.0,True,True
1896,1.5,True,0.0,True,True
1897,1.5,True,0.0,True,True
1898,1.5,True,0.0,True,True
1899,1.5,True,0.0,True,True
1900,1.5,True,0.0,True,True
1901,1.5,True,0.0,True,True
1902,1.5,True,0.0,True,True
1903,1.5,True,0.0,True,True
1904,1.5,True,0.0,True,True
1905,1.5,True,0.0,True,True
1906,1.5,True,0.0,True,True
1907,1.5,True,0.0,True,True
1908,1.5,True,0.0,True,True
1909,1.5,True,0.0,True,True
1910,1.5,True,0.0,True,True
1911,1.5,True,0.0,True,True
1912,1.5,True,0.0,True,True
1913,1.5,True,0.0,True,True
1914,1.5,True,0.0,True,True
1915,1.5,True,0.0,True,True
1916,1.5,True,0.0,True,True
1917,1.5,True,0.0,True,True
1918,1.5,True,0.0,True,True
1919,1.5,True,0.0,True,True
1920,1.5,True,0.0,True,True
1921,1.5,True,0.0,True,True
1922,1.5,True,0.0,True,True
1923,1.5,True,0.0,True,True
1924,1.5,True,0.0,True,True
1925,1.5,True,0.0,True,True
1926,1.5,True,0.0,True,True
1927,1.5,True,0.0,True,True
1928,1.5,True,0.0,True,True
1929,1.5,True,0.0,True,True
1930,1.5,True,0.0,True,True
1931,1.5,True,0.0,True,True
1932,1.5,True,0.0,True,True
1933,1.5,True,0.0,True,True
1934,1.5,True,0.0,True,True
1935,1.5,True,0.0,True,True
1936,1.5,True,0.0,True,True
1937,1.5,True,0.0,True,True
1938,1.5,True,0.0,True,True
1939,1.5,True,0.0,True,True
1940,1.5,True,0.0,True,True
1941,1.5,True,0.0,True,True
1942,1.5,True,0.0,True,True
1943,1.5,True,0.0,True,True
1944,1.5,True,0.0,True,True
1945,1.5,True,0.0,True,True
1946,1.5,True,0.0,True,True
1947,1.5,True,0.0,True,True
1948,1.5,True,0.0,True,True
1949,1.5,True,0.0,True,True
1950,1.5,True,0.0,True,True
1951,1.5,True,0.0,True,True
1952,1.5,True,0.0,True,True
1953,1.5,True,0.0,True,True
1954,1.5,True,0.0,True,True
1955,1.5,True,0.0,True,True
1956,1.5,True,0.0,True,True
1957,1.5,True,0.0,True,True
1958,1.5,True,0.0,True,True
1959,1.5,True,0.0,True,True
1960,1.5,True,0.0,True,True
1961,1.5,True,0.0,True,True
1962,1.5,True,0.0,True,True
1963,1.5,True,0.0,True,True
1964,1.5,True,0.0,True,True
1965,1.5,True,0.0,True,True
1966,1.5,True,0.0,True,True
1967,1.5,True,0.0,True,True
1968,1.5,True,0.0,True,True
1969,1.5,True,0.0,True,True
1970,1.5,True,0.0,True,True
1971,1.5,True,0.0,True,True
1972,1.5,True,0.0,True,True
1973,1.5,True,0.0,True,True
1974,1.5,True,0.0,True,True
1975,1.5,True,0.0,True,True
1976,1.5,True,0.0,True,True
1977,1.5,True,0.0,True,True
1978,1.5,True,0.0,True,True
1979,1.5,True,0.0,True,True
1980,1.5,True,0.0,True,True
1981,1.5,True,0.0,True,True
1982,1.5,True,0.0,True,True
1983,1.5,True,0.0,True,True
1984,1.5,True,0.0,True,True
1985,1.5,True,0.0,True,True
1986,1.5,True,0.0,True,True
1987,1.5,True,0.0,True,True
1988,1.5,True,0.0,True,True
1989,1.5,True,0.0,True,True
1990,1.5,True,0.0,True,True
1991,1.5,True,0.0,True,True
1992,1.5,True,0.0,True,True
1993,1.5,True,0.0,True,True
1994,1.5,True,0.0,True,True
1995,1.5,True,0.0,True,True
1996,1.5,True,0.0,True,True
1997,1.5,True,0.0,True,True
1998,1.5,True,0.0,True,True
1999,1.5,True,0.0,True,True
2000,1.5,True,0.0,True,True
2001,1.5,True,0.0,True,True
2002,1.5,True,0.0,True,True
2003,1.5,True,0.0,True,True
2004,1.5,True,0.0,True,True
2005,1.5,True,0.0,True,True
2006,1.5,True,0.0,True,True
2007,1.5,True,0.0,True,True
2008,1.5,True,0.0,True,True
2009,1.5,True,0.0,True,True
2010,1.5,True,0.0,True,True
2011,1.5,True,0.0,True,True
2012,1.5,True,0.0,True,True
2013,1.5,True,0.0,True,True
2014,1.5,True,0.0,True,True
2015,1.5,True,0.0,True,True
2016,1.5,True,0.0,True,True
2017,1.5,True,0.0,True,True
2018,1.5,True,0.0,True,True
2019,1.5,True,0.0,True,True
2020,1.5,True,0.0,True,True
2021,1.5,True,0.0,True,True
2022,1.5,True,0.0,True,True
2023,1.5,True,0.0,True,True
2024,1.5,True,0.0,True,True
2025,1.5,True,0.0,True,True
2026,1.5,True,0.0,True,True
2027,1.5,True,0.0,True,True
2028,1.5,True,0.0,True,True
2029,1.5,True,0.0,True,True
2030,1.5,True,0.0,True,True
2031,1.5,True,0.0,True,True
2032,1.5,True,0.0,True,True
2033,1.5,True,0.0,True,True
2034,1.5,True,0.0,True,True
2035,1.5,True,0.0,True,True
2036,1.5,True,0.0,True,True
2037,1.5,True,0.0,True,True
2038,1.5,True,0.0,True,True
2039,1.5,True,0.0,True,True
2040,1.5,True,0.0,True,True
2041,1.5,True,0.0,True,True
2042,1.5,True,0.0,True,True
2043,1.5,True,0.0,True,True
2044,1.5,True,0.0,True,True
2045,1.5,True,0.0,True,True
2046,1.5,True,0.0,True,True
2047,1.5,True,0.0,True,True
2048,1.5,True,0.0,True,True
2049,1.5,True,0.0,True,True
2050,1.5,True,0.0,True,True
2051,1.5,True,0.0,True,True
2052,1.5,True,0.0,True,True
2053,1.5,True,0.0,True,True
2054,1.5,True,0.0,True,True
2055,1.5,True,0.0,True,True
2056,1.5,True,0.0,True,True
2057,1.5,True,0.0,True,True
2058,1.5,True,0.0,True,True
2059,1.5,True,0.0,True,True
2060,1.5,True,0.0,True,True
2061,1.5,True,0.0,True,True
2062,1.5,True,0.0,True,True
2063,1.5,True,0.0,True,True
2064,1.5,True,0.0,True,True
2065,1.5,True,0.0,True,True
2066,1.5,True,0.0,True,True
2067,1.5,True,0.0,True,True
2068,1.5,True,0.0,True,True
2069,1.5,True,0.0,True,True
2070,1.5,True,0.0,True,True
2071,1.5,True,0.0,True,True
2072,1.5,True,0.0,True,True
2073,1.5,True,0.0,True,True
2074,1.5,True,0.0,True,True
2075,1.5,True,0.0,True,True
2076,1.5,True,0.0,True,True
2077,1.5,True,0.0,True,True
2078,1.5,True,0.0,True,True
2079,1.5,True,0.0,True,True
2080,1.5,True,0.0,True,True
2081,1.5,True,0.0,True,True
2082,1.5,True,0.0,True,True
2083,1.5,True,0.0,True,True
2084,1.5,True,0.0,True,True
2085,1.5,True,0.0,True,True
2086,1.5,True,0.0,True,True
2087,1.5,True,0.0,True,True
2088,1.5,True,0.0,True,True
2089,1.5,True,0.0,True,True
2090,1.5,True,0.0,True,True
2091,1.5,True,0.0,True,True
2092,1.5,True,0.0,True,True
2093,1.5,True,0.0,True,True
2094,1.5,True,0.0,True,True
2095,1.5,True,0.0,True,True
2096,1.5,True,0.0,True,True
2097,1.5,True,0.0,True,True
2098,1.5,True,0.0,True,True
2099,1.5,True,0.0,True,True
2100,1.5,True,0.0,True,True
2101,1.5,True,0.0,True,True
2102,1.5,True,0.0,True,True
2103,1.5,True,0.0,True,True
2104,1.5,True,0.0,True,True
2105,1.5,True,0.0,True,True
2106,1.5,True,0.0,True,True
2107,1.5,True,0.0,True,True
2108,1.5,True,0.0,True,True
2109,1.5,True,0.0,True,True
2110,1.5,True,0.0,True,True
2111,1.5,True,0.0,True,True
2112,1.5,True,0.0,True,True
2113,1.5,True,0.0,True,True
2114,1.5,True,0.0,True,True
2115,1.5,True,0.0,True,True
2116,1.5,True,0.0,True,True
2117,1.5,True,0.0,True,True
2118,1.5,True,0.0,True,True
2119,1.5,True,0.0,True,True
2120,1.5,True,0.0,True,True
2121,1.5,True,0.0,True,True
2122,1.5,True,0.0,True,True
2123,1.5,True,0.0,True,True
2124,1.5,True,0.0,True,True
2125,1.5,True,0.0,True,True
2126,1.5,True,0.0,True,True
2127,1.5,True,0.0,True,True
2128,1.5,True,0.0,True,True
2129,1.5,True,0.0,True,True
2130,1.5,True,0.0,True,True
2131,1.5,True,0.0,True,True
2132,1.5,True,0.0,True,True
2133,1.5,True,0.0,True,True
2134,1.5,True,0.0,True,True
2135,1.5,True,0.0,True,True
2136,1.5,True,0.0,True,True
2137,1.5,True,0.0,True,True
2138,1.5,True,0.0,True,True
2139,1.5,True,0.0,True,True
2140,1.5,True,0.0,True,True
2141,1.5,True,0.0,True,True
2142,1.5,True,0.0,True,True
2143,1.5,True,0.0,True,True
2144,1.5,True,0.0,True,True
2145,1.5,True,0.0,True,True
2146,1.5,True,0.0,True,True
2147,1.5,True,0.0,True,True
2148,1.5,True,0.0,True,True
2149,1.5,True,0.0,True,True
2150,1.5,True,0.0,True,True
2151,1.5,True,0.0,True,True
2152,1.5,True,0.0,True,True
2153,1.5,True,0.0,True,True
2154,1.5,True,0.0,True,True
2155,1.5,True,0.0,True,True
2156,1.5,True,0.0,True,True
2157,1.5,True,0.0,True,True
2158,1.5,True,0.0,True,True
2159,1.5,True,0.0,True,True
2160,1.5,True,0.0,True,True
2161,1.5,True,0.0,True,True
2162,1.5,True,0.0,True,True
2163,1.5,True,0.0,True,True
2164,1.5,True,0.0,True,True
2165,1.5,True,0.0,True,True
2166,1.5,True,0.0,True,True
2167,1.5,True,0.0,True,True
2168,1.5,True,0.0,True,True
2169,1.5,True,0.0,True,True
2170,1.5,True,0.0,True,True
2171,1.5,True,0.0,True,True
2172,1.5,True,0.0,True,True
2173,1.5,True,0.0,True,True
2174,1.5,True,0.0,True,True
2175,1.5,True,0.0,True,True
2176,1.5,True,0.0,True,True
2177,1.5,True,0.0,True,True
2178,1.5,True,0.0,True,True
2179,1.5,True,0.0,True,True
2180,1.5,True,0.0,True,True
2181,1.5,True,0.0,True,True
2182,1.5,True,0.0,True,True
2183,1.5,True,0.0,True,True
2184,1.5,True,0.0,True,True
2185,1.5,True,0.0,True,True
2186,1.5,True,0.0,True,True
2187,1.5,True,0.0,True,True
2188,1.5,True,0.0,True,True
2189,1.5,True,0.0,True,True
2190,1.5,True,0.0,True,True
2191,1.5,True,0.0,True,True
2192,1.5,True,0.0,True,True
2193,1.5,True,0.0,True,True
2194,1.5,True,0.0,True,True
2195,1.5,True,0.0,True,True
2196,1.5,True,0.0,True,True
2197,1.5,True,0.0,True,True
2198,1.5,True,0.0,True,True
2199,1.5,True,0.0,True,True
2200,1.5,True,0.0,True,True
2201,1.5,True,0.0,True,True
2202,1.5,True,0.0,True,True
2203,1.5,True,0.0,True,True
2204,1.5,True,0.0,True,True
2205,1.5,True,0.0,True,True
2206,1.5,True,0.0,True,True
2207,1.5,True,0.0,True,True
2208,1.5,True,0.0,True,True
2209,1.5,True,0.0,True,True
2210,1.5,True,0.0,True,True
2211,1.5,True,0.0,True,True
2212,1.5,True,0.0,True,True
2213,1.5,True,0.0,True,True
2214,1.5,True,0.0,True,True
2215,1.5,True,0.0,True,True
2216,1.5,True,0.0,True,True
2217,1.5,True,0.0,True,True
2218,1.5,True,0.0,True,True
2219,1.5,True,0.0,True,True
2220,1.5,True,0.0,True,True
2221,1.5,True,0.0,True,True
2222,1.5,True,0.0,True,True
2223,1.5,True,0.0,True,True
2224,1.5,True,0.0,True,True
2225,1.5,True,0.0,True,True
2226,1.5,True,0.0,True,True
2227,1.5,True,0.0,True,True
2228,1.5,True,0.0,True,True
2229,1.5,True,0.0,True,True
2230,1.5,True,0.0,True,True
2231,1.5,True,0.0,True,True
2232,1.5,True,0.0,True,True
2233,1.5,True,0.0,True,True
2234,1.5,True,0.0,True,True
2235,1.5,True,0.0,True,True
2236,1.5,True,0.0,True,True
2237,1.5,True,0.0,True,True
2238,1.5,True,0.0,True,True
2239,1.5,True,0.0,True,True
2240,1.5,True,0.0,True,True
2241,1.5,True,0.0,True,True
2242,1.5,True,0.0,True,True
2243,1.5,True,0.0,True,True
2244,1.5,True,0.0,True,True
2245,1.5,True,0.0,True,True
2246,1.5,True,0.0,True,True
2247,1.5,True,0.0,True,True
2248,1.5,True,0.0,True,True
2249,1.5,True,0.0,True,True
2250,1.5,True,0.0,True,True
2251,1.5,True,0.0,True,True
2252,1.5,True,0.0,True,True
2253,1.5,True,0.0,True,True
2254,1.5,True,0.0,True,True
2255,1.5,True,0.0,True,True
2256,1.5,True,0.0,True,True
2257,1.5,True,0.0,True,True
2258,1.5,True,0.0,True,True
2259,1.5,True,0.0,True,True
2260,1.5,True,0.0,True,True
2261,1.5,True,0.0,True,True
2262,1.5,True,0.0,True,True
2263,1.5,True,0.0,True,True
2264,1.5,True,0.0,True,True
2265,1.5,True,0.0,True,True
2266,1.5,True,0.0,True,True
2267,1.5,True,0.0,True,True
2268,1.5,True,0.0,True,True
2269,1.5,True,0.0,True,True
2270,1.5,True,0.0,True,True
2271,1.5,True,0.0,True,True
2272,1.5,True,0.0,True,True
2273,1.5,True,0.0,True,True
2274,1.5,True,0.0,True,True
2275,1.5,True,0.0,True,True
2276,1.5,True,0.0,True,True
2277,1.5,True,0.0,True,True
2278,1.5,True,0.0,True,True
2279,1.5,True,0.0,True,True
2280,1.5,True,0.0,True,True
2281,1.5,True,0.0,True,True
2282,1.5,True,0.0,True,True
2283,1.5,True,0.0,True,True
2284,1.5,True,0.0,True,True
2285,1.5,True,0.0,True,True
2286,1.5,True,0.0,True,True
2287,1.5,True,0.0,True,True
2288,1.5,True,0.0,True,True
2289,1.5,True,0.0,True,True
2290,1.5,True,0.0,True,True
2291,1.5,True,0.0,True,True
2292,1.5,True,0.0,True,True
2293,1.5,True,0.0,True,True
2294,1.5,True,0.0,True,True
2295,1.5,True,0.0,True,True
2296,1.5,True,0.0,True,True
2297,1.5,True,0.0,True,True
2298,1.5,True,0.0,True,True
2299,1.5,True,0.0,True,True
2300,1.5,True,0.0,True,True
2301,1.5,True,0.0,True,True
2302,1.5,True,0.0,True,True
2303,1.5,True,0.0,True,True
2304,1.5,True,0.0,True,True
2305,1.5,True,0.0,True,True
2306,1.5,True,0.0,True,True
2307,1.5,True,0.0,True,True
2308,1.5,True,0.0,True,True
2309,1.5,True,0.0,True,True
2310,1.5,True,0.0,True,True
2311,1.5,True,0.0,True,True
2312,1.5,True,0.0,True,True
2313,1.5,True,0.0,True,True
2314,1.5,True,0.0,True,True
2315,1.5,True,0.0,True,True
2316,1.5,True,0.0,True,True
2317,1.5,True,0.0,True,True
2318,1.5,True,0.0,True,True
2319,1.5,True,0.0,True,True
2320,1.5,True,0.0,True,True
2321,1.5,True,0.0,True,True
2322,1.5,True,0.0,True,True
2323,1.5,True,0.0,True,True
2324,1.5,True,0.0,True,True
2325,1.5,True,0.0,True,True
2326,1.5,True,0.0,True,True
2327,1.5,True,0.0,True,True
2328,1.5,True,0.0,True,True
2329,1.5,True,0.0,True,True
2330,1.5,True,0.0,True,True
2331,1.5,True,0.0,True,True
2332,1.5,True,0.0,True,True
2333,1.5,True,0.0,True,True
2334,1.5,True,0.0,True,True
2335,1.5,True,0.0,True,True
2336,1.5,True,0.0,True,True
2337,1.5,True,0.0,True,True
2338,1.5,True,0.0,True,True
2339,1.5,True,0.0,True,True
2340,1.5,True,0.0,True,True
2341,1.5,True,0.0,True,True
2342,1.5,True,0.0,True,True
2343,1.5,True,0.0,True,True
2344,1.5,True,0.0,True,True
2345,1.5,True,0.0,True,True
2346,1.5,True,0.0,True,True
2347,1.5,True,0.0,True,True
2348,1.5,True,0.0,True,True
2349,1.5,True,0.0,True,True
2350,1.5,True,0.0,True,True
2351,1.5,True,0.0,True,True
2352,1.5,True,0.0,True,True
2353,1.5,True,0.0,True,True
2354,1.5,True,0.0,True,True
2355,1.5,True,0.0,True,True
2356,1.5,True,0.0,True,True
2357,1.5,True,0.0,True,True
2358,1.5,True,0.0,True,True
2359,1.5,True,0.0,True,True
2360,1.5,True,0.0,True,True
2361,1.5,True,0.0,True,True
2362,1.5,True,0.0,True,True
2363,1.5,True,0.0,True,True
2364,1.5,True,0.0,True,True
2365,1.5,True,0.0,True,True
2366,1.5,True,0.0,True,True
2367,1.5,True,0.0,True,True
2368,1.5,True,0.0,True,True
2369,1.5,True,0.0,True,True
2370,1.5,True,0.0,True,True
2371,1.5,True,0.0,True,True
2372,1.5,True,0.0,True,True
2373,1.5,True,0.0,True,True
2374,1.5,True,0.0,True,True
2375,1.5,True,0.0,True,True
2376,1.5,True,0.0,True,True
2377,1.5,True,0.0,True,True
2378,1.5,True,0.0,True,True
2379,1.5,True,0.0,True,True
2380,1.5,True,0.0,True,True
2381,1.5,True,0.0,True,True
2382,1.5,True,0.0,True,True
2383,1.5,True,0.0,True,True
2384,1.5,True,0.0,True,True
2385,1.5,True,0.0,True,True
2386,1.5,True,0.0,True,True
2387,1.5,True,0.0,True,True
2388,1.5,True,0.0,True,True
2389,1.5,True,0.0,True,True
2390,1.5,True,0.0,True,True
2391,1.5,True,0.0,True,True
2392,1.5,True,0.0,True,True
2393,1.5,True,0.0,True,True
2394,1.5,True,0.0,True,True
2395,1.5,True,0.0,True,True
2396,1.5,True,0.0,True,True
2397,1.5,True,0.0,True,True
2398,1.5,True,0.0,True,True
2399,1.5,True,0.0,True,True
2400,1.5,True,0.0,True,True
2401,1.5,True,0.0,True,True
2402,1.5,True,0.0,True,True
2403,1.5,True,0.0,True,True
2404,1.5,True,0.0,True,True
2405,1.5,True,0.0,True,True
2406,1.5,True,0.0,True,True
2407,1.5,True,0.0,True,True
2408,1.5,True,0.0,True,True
2409,1.5,True,0.0,True,True
2410,1.5,True,0.0,True,True
2411,1.5,True,0.0,True,True
2412,1.5,True,0.0,True,True
2413,1.5,True,0.0,True,True
2414,1.5,True,0.0,True,True
2415,1.5,True,0.0,True,True
2416,1.5,True,0.0,True,True
2417,1.5,True,0.0,True,True
2418,1.5,True,0.0,True,True
2419,1.5,True,0.0,True,True
2420,1.5,True,0.0,True,True
2421,1.5,True,0.0,True,True
2422,1.5,True,0.0,True,True
2423,1.5,True,0.0,True,True
2424,1.5,True,0.0,True,True
2425,1.5,True,0.0,True,True
2426,1.5,True,0.0,True,True
2427,1.5,True,0.0,True,True
2428,1.5,True,0.0,True,True
2429,1.5,True,0.0,True,True
2430,1.5,True,0.0,True,True
2431,1.5,True,0.0,True,True
2432,1.5,True,0.0,True,True
2433,1.5,True,0.0,True,True
2434,1.5,True,0.0,True,True
2435,1.5,True,0.0,True,True
2436,1.5,True,0.0,True,True
2437,1.5,True,0.0,True,True
2438,1.5,True,0.0,True,True
2439,1.5,True,0.0,True,True
2440,1.5,True,0.0,True,True
2441,1.5,True,0.0,True,True
2442,1.5,True,0.0,True,True
2443,1.5,True,0.0,True,True
2444,1.5,True,0.0,True,True
2445,1.5,True,0.0,True,True
2446,1.5,True,0.0,True,True
2447,1.5,True,0.0,True,True
2448,1.5,True,0.0,True,True
2449,1.5,True,0.0,True,True
2450,1.5,True,0.0,True,True
2451,1.5,True,0.0,True,True
2452,1.5,True,0.0,True,True
2453,1.5,True,0.0,True,True
2454,1.5,True,0.0,True,True
2455,1.5,True,0.0,True,True
2456,1.5,True,0.0,True,True
2457,1.5,True,0.0,True,True
2458,1.5,True,0.0,True,True
2459,1.5,True,0.0,True,True
2460,1.5,True,0.0,True,True
2461,1.5,True,0.0,True,True
2462,1.5,True,0.0,True,True
2463,1.5,True,0.0,True,True
2464,1.5,True,0.0,True,True
2465,1.5,True,0.0,True,True
2466,1.5,True,0.0,True,True
2467,1.5,True,0.0,True,True
2468,1.5,True,0.0,True,True
2469,1.5,True,0.0,True,True
2470,1.5,True,0.0,True,True
2471,1.5,True,0.0,True,True
2472,1.5,True,0.0,True,True
2473,1.5,True,0.0,True,True
2474,1.5,True,0.0,True,True
2475,1.5,True,0.0,True,True
2476,1.5,True,0.0,True,True
2477,1.5,True,0.0,True,True
2478,1.5,True,0.0,True,True
2479,1.5,True,0.0,True,True
2480,1.5,True,0.0,True,True
2481,1.5,True,0.0,True,True
2482,1.5,True,0.0,True,True
2483,1.5,True,0.0,True,True
2484,1.5,True,0.0,True,True
2485,1.5,True,0.0,True,True
2486,1.5,True,0.0,True,True
2487,1.5,True,0.0,True,True
2488,1.5,True,0.0,True,True
2489,1.5,True,0.0,True,True
2490,1.5,True,0.0,True,True
2491,1.5,True,0.0,True,True
2492,1.5,True,0.0,True,True
2493,1.5,True,0.0,True,True
2494,1.5,True,0.0,True,True
2495,1.5,True,0.0,True,True
2496,1.5,True,0.0,True,True
2497,1.5,True,0.0,True,True
2498,1.5,True,0.0,True,True
2499,1.5,True,0.0,True,True
2500,1.5,True,0.0,True,True
2501,1.5,True,0.0,True,True
2502,1.5,True,0.0,True,True
2503,1.5,True,0.0,True,True
2504,1.5,True,0.0,True,True
2505,1.5,True,0.0,True,True
2506,1.5,True,0.0,True,True
2507,1.5,True,0.0,True,True
2508,1.5,True,0.0,True,True
2509,1.5,True,0.0,True,True
2510,1.5,True,0.0,True,True
2511,1.5,True,0.0,True,True
2512,1.5,True,0.0,True,True
2513,1.5,True,0.0,True,True
2514,1.5,True,0.0,True,True
2515,1.5,True,0.0,True,True
